,time,open,high,low,close,tick_volume,spread,real_volume
1288,1446105600,1.09315,1.09702,1.09158,1.09623,23710,16,0
1289,1446120000,1.09623,1.0976,1.09239,1.09537,29747,16,0
1290,1446134400,1.09542,1.09851,1.09463,1.09662,25284,16,0
1291,1446148800,1.09661,1.09859,1.09587,1.09854,8916,16,0
1292,1446163200,1.0985,1.09972,1.09735,1.09783,9167,16,0
1293,1446177600,1.09783,1.0994,1.09648,1.0974,16552,16,0
1294,1446192000,1.09741,1.10194,1.09724,1.10041,25507,16,0
1295,1446206400,1.10022,1.1047,1.09939,1.10467,28911,16,0
1296,1446220800,1.10468,1.10718,1.10104,1.10166,32156,16,0
1297,1446235200,1.10167,1.10168,1.09861,1.10028,11640,16,0
1298,1446422400,1.10338,1.1037,1.1017,1.10314,11266,16,0
1299,1446436800,1.10314,1.1038000000000001,1.10235,1.10323,5546,16,0
1300,1446451200,1.10324,1.10488,1.10032,1.10034,20708,16,0
1301,1446465600,1.10031,1.10518,1.09995,1.10497,18216,16,0
1302,1446480000,1.10496,1.10497,1.1014599999999999,1.10201,22226,16,0
1303,1446494400,1.102,1.10299,1.10054,1.1015,8151,16,0
1304,1446508800,1.1015,1.10181,1.10061,1.10097,4620,16,0
1305,1446523200,1.10099,1.10192,1.10098,1.10188,4685,16,0
1306,1446537600,1.10187,1.10294,1.09768,1.0984099999999999,16479,16,0
1307,1446552000,1.0984099999999999,1.09886,1.09564,1.09648,20330,16,0
1308,1446566400,1.09648,1.09677,1.09354,1.09579,25772,16,0
1309,1446580800,1.0958,1.09692,1.09432,1.0962,13622,16,0
1310,1446595200,1.09624,1.09671,1.09437,1.09463,9530,16,0
1311,1446609600,1.09463,1.0957,1.09369,1.09567,7234,16,0
1312,1446624000,1.09568,1.09569,1.09155,1.0917,19960,16,0
1313,1446638400,1.09169,1.09386,1.09037,1.09056,21281,16,0
1314,1446652800,1.09056,1.09112,1.0844,1.0855,35045,16,0
1315,1446667200,1.08548,1.08652,1.08434,1.08644,10540,16,0
1316,1446681600,1.08647,1.0872600000000001,1.08564,1.08694,7430,16,0
1317,1446696000,1.08694,1.08758,1.08632,1.08708,6107,16,0
1318,1446710400,1.08709,1.08917,1.0833,1.08642,23681,16,0
1319,1446724800,1.08643,1.08966,1.08497,1.08795,27648,16,0
1320,1446739200,1.08794,1.08924,1.08572,1.08639,29603,16,0
1321,1446753600,1.08637,1.0889,1.08628,1.0883,9974,16,0
1322,1446768000,1.08827,1.08875,1.08782,1.08865,5330,16,0
1323,1446782400,1.08866,1.0893,1.08768,1.08821,6222,16,0
1324,1446796800,1.08821,1.08847,1.08624,1.08644,17721,16,0
1325,1446811200,1.08644,1.08837,1.07054,1.07338,25671,16,0
1326,1446825600,1.0734,1.07513,1.07066,1.07358,39196,16,0
1327,1446840000,1.07359,1.07466,1.07199,1.07426,12310,16,0
1328,1447027200,1.07274,1.07485,1.07189,1.07469,8166,16,0
1329,1447041600,1.07471,1.07703,1.0745,1.07641,7731,16,0
1330,1447056000,1.07643,1.07773,1.07524,1.07691,18427,16,0
1331,1447070400,1.07691,1.07893,1.0734,1.07409,23251,16,0
1332,1447084800,1.07408,1.07819,1.07258,1.07568,30270,16,0
1333,1447099200,1.07567,1.07669,1.07448,1.07505,9982,16,0
1334,1447113600,1.07505,1.07612,1.0748,1.07489,7437,16,0
1335,1447128000,1.0749,1.07544,1.07366,1.07456,5525,16,0
1336,1447142400,1.07457,1.07633,1.07289,1.0735999999999999,19873,16,0
1337,1447156800,1.07359,1.0743800000000001,1.06812,1.06949,25435,16,0
1338,1447171200,1.06948,1.07065,1.06735,1.07037,27493,16,0
1339,1447185600,1.07036,1.07297,1.06958,1.07233,12727,16,0
1340,1447200000,1.07234,1.07485,1.07167,1.07472,10065,16,0
1341,1447214400,1.07476,1.07729,1.07469,1.0758,11368,16,0
1342,1447228800,1.0758,1.07597,1.07318,1.07489,18479,16,0
1343,1447243200,1.07488,1.07513,1.0705,1.07333,18330,16,0
1344,1447257600,1.07333,1.07531,1.07062,1.07278,23579,16,0
1345,1447272000,1.07278,1.07444,1.07247,1.07424,7318,16,0
1346,1447286400,1.07424,1.07796,1.07417,1.07713,12461,16,0
1347,1447300800,1.0771600000000001,1.07738,1.07509,1.07563,8707,16,0
1348,1447315200,1.07564,1.07593,1.06904,1.07118,25098,16,0
1349,1447329600,1.07119,1.07389,1.07069,1.07246,24495,16,0
1350,1447344000,1.07246,1.08079,1.07213,1.0778,40691,16,0
1351,1447358400,1.0778,1.08292,1.07656,1.0812599999999999,17746,16,0
1352,1447372800,1.08127,1.08161,1.07845,1.07866,10822,16,0
1353,1447387200,1.07867,1.07961,1.07835,1.07859,8369,16,0
1354,1447401600,1.07857,1.07878,1.07512,1.07556,20662,16,0
1355,1447416000,1.07554,1.08071,1.07327,1.07343,29333,16,0
1356,1447430400,1.07343,1.07545,1.0713300000000001,1.07252,31749,16,0
1357,1447444800,1.07253,1.07696,1.07191,1.07689,13016,16,0
1358,1447632000,1.07381,1.07444,1.06862,1.07108,17070,16,0
1359,1447646400,1.07108,1.07272,1.07102,1.07249,5823,16,0
1360,1447660800,1.0725,1.07573,1.07149,1.07257,22203,16,0
1361,1447675200,1.07256,1.07446,1.0713,1.07275,20729,16,0
1362,1447689600,1.07274,1.07297,1.06905,1.06929,26579,16,0
1363,1447704000,1.06931,1.06979,1.06738,1.06855,10590,16,0
1364,1447718400,1.06855,1.0689899999999999,1.06596,1.06652,9414,16,0
1365,1447732800,1.06652,1.06708,1.06553,1.0662,7300,16,0
1366,1447747200,1.06618,1.06728,1.0642,1.06674,22044,16,0
1367,1447761600,1.06673,1.06783,1.06508,1.06563,20678,16,0
1368,1447776000,1.06562,1.06759,1.06299,1.06458,29367,16,0
1369,1447790400,1.06458,1.06549,1.06341,1.06408,15071,16,0
1370,1447804800,1.06409,1.06466,1.06344,1.06349,6708,16,0
1371,1447819200,1.06349,1.06501,1.06304,1.0648900000000001,6196,16,0
1372,1447833600,1.0649,1.06918,1.06397,1.06788,18275,16,0
1373,1447848000,1.06787,1.0681,1.06574,1.06579,19282,16,0
1374,1447862400,1.06579,1.06741,1.06222,1.06388,24873,16,0
1375,1447876800,1.06388,1.06709,1.06162,1.06586,18883,16,0
1376,1447891200,1.06586,1.07171,1.06546,1.07023,11217,16,0
1377,1447905600,1.07024,1.07119,1.0688900000000001,1.07046,12621,16,0
1378,1447920000,1.07043,1.07077,1.06663,1.06853,21394,16,0
1379,1447934400,1.06852,1.07164,1.06679,1.06857,23910,16,0
1380,1447948800,1.06857,1.07623,1.06823,1.0725,33569,16,0
1381,1447963200,1.07249,1.07388,1.07162,1.07329,10522,16,0
1382,1447977600,1.07328,1.07375,1.07094,1.07174,7955,16,0
1383,1447992000,1.07173,1.0726,1.07094,1.07234,7452,16,0
1384,1448006400,1.07233,1.07275,1.06634,1.06874,24040,16,0
1385,1448020800,1.06873,1.07052,1.06713,1.06928,21217,16,0
1386,1448035200,1.06928,1.0707200000000001,1.06397,1.06496,26923,16,0
1387,1448049600,1.06495,1.06574,1.06391,1.0646,11533,16,0
1388,1448236800,1.06363,1.06454,1.06078,1.06128,8954,16,0
1389,1448251200,1.06125,1.06179,1.05997,1.06139,9557,16,0
1390,1448265600,1.06138,1.06431,1.06072,1.0630600000000001,20005,16,0
1391,1448280000,1.06305,1.06458,1.06144,1.06457,20725,16,0
1392,1448294400,1.06458,1.0656,1.05919,1.06194,29176,16,0
1393,1448308800,1.06192,1.06357,1.061,1.06351,10484,16,0
1394,1448323200,1.06352,1.06443,1.0629,1.06401,8613,16,0
1395,1448337600,1.06401,1.06434,1.06188,1.06309,6785,16,0
1396,1448352000,1.06311,1.06689,1.06207,1.06457,21408,16,0
1397,1448366400,1.06458,1.06665,1.06339,1.06616,25198,16,0
1398,1448380800,1.06617,1.06725,1.06276,1.06461,29461,16,0
1399,1448395200,1.06462,1.06612,1.06348,1.0642,13020,16,0
1400,1448409600,1.06421,1.06638,1.06396,1.06638,8811,16,0
1401,1448424000,1.06637,1.06763,1.06506,1.06576,9938,16,0
1402,1448438400,1.06577,1.06884,1.06054,1.06108,26075,16,0
1403,1448452800,1.06108,1.06156,1.05762,1.05903,30800,16,0
1404,1448467200,1.05905,1.06408,1.05651,1.06224,28521,16,0
1405,1448481600,1.06223,1.06279,1.06092,1.06237,10579,16,0
1406,1448496000,1.06238,1.06267,1.06148,1.06188,8528,16,0
1407,1448510400,1.06187,1.06243,1.06146,1.06188,6294,16,0
1408,1448524800,1.06189,1.06229,1.05992,1.06093,15634,16,0
1409,1448539200,1.06093,1.06195,1.06039,1.0617,13746,16,0
1410,1448553600,1.06169,1.06225,1.06051,1.06129,9967,16,0
1411,1448568000,1.06128,1.06137,1.06044,1.06096,8181,16,0
1412,1448582400,1.06086,1.06096,1.06006,1.06071,7318,16,0
1413,1448596800,1.06072,1.06156,1.06052,1.06112,6085,16,0
1414,1448611200,1.06113,1.06373,1.05833,1.05835,20719,16,0
1415,1448625600,1.05834,1.05962,1.05734,1.05781,19863,16,0
1416,1448640000,1.05779,1.06031,1.05678,1.05987,18580,16,0
1417,1448654400,1.05988,1.06037,1.05892,1.05915,6331,16,0
1418,1448841600,1.05879,1.05933,1.05697,1.05787,8373,16,0
1419,1448856000,1.05785,1.05912,1.0576,1.05842,5982,16,0
1420,1448870400,1.05843,1.05944,1.05624,1.058,17169,16,0
1421,1448884800,1.058,1.05843,1.05635,1.05741,19186,16,0
1422,1448899200,1.05743,1.05842,1.05572,1.05589,24309,16,0
1423,1448913600,1.0559,1.05753,1.05583,1.05638,10212,16,0
1424,1448928000,1.0564,1.05809,1.05621,1.05773,8144,16,0
1425,1448942400,1.05772,1.0596,1.0570599999999999,1.05809,13550,16,0
1426,1448956800,1.05809,1.06181,1.05768,1.0596700000000001,19408,16,0
1427,1448971200,1.0596700000000001,1.06106,1.05847,1.06053,16862,16,0
1428,1448985600,1.06052,1.0636,1.06014,1.06147,28709,16,0
1429,1449000000,1.0615,1.06364,1.06146,1.06313,10261,16,0
1430,1449014400,1.06314,1.06357,1.06196,1.06203,6795,16,0
1431,1449028800,1.06204,1.06234,1.06105,1.06114,5928,16,0
1432,1449043200,1.06113,1.0631599999999999,1.06067,1.06202,17803,16,0
1433,1449057600,1.06202,1.06202,1.05776,1.05798,23110,16,0
1434,1449072000,1.05797,1.05974,1.055,1.05843,30668,16,0
1435,1449086400,1.05843,1.06261,1.05802,1.06138,18862,16,0
1436,1449100800,1.06136,1.0617,1.06007,1.06015,6939,16,0
1437,1449115200,1.06014,1.06018,1.05869,1.05869,7946,16,0
1438,1449129600,1.05869,1.05941,1.0552,1.05602,19104,16,0
1439,1449144000,1.05602,1.08913,1.05209,1.08239,45362,16,0
1440,1449158400,1.08236,1.09415,1.07883,1.0901,49422,16,0
1441,1449172800,1.0901,1.09804,1.0901,1.09388,26496,16,0
1442,1449187200,1.09387,1.09554,1.08989,1.0909,14815,16,0
1443,1449201600,1.09094,1.09455,1.09037,1.09381,12332,16,0
1444,1449216000,1.09381,1.09444,1.08581,1.0889199999999999,30866,16,0
1445,1449230400,1.08891,1.0949200000000001,1.08546,1.09252,35149,16,0
1446,1449244800,1.09251,1.095,1.08353,1.08677,44906,16,0
1447,1449259200,1.08676,1.08785,1.08501,1.08761,14302,16,0
1448,1449446400,1.08706,1.08868,1.08624,1.0867,8365,16,0
1449,1449460800,1.08669,1.08689,1.08533,1.08606,5427,16,0
1450,1449475200,1.08607,1.0872,1.08107,1.08161,18259,16,0
1451,1449489600,1.08162,1.08254,1.07952,1.08165,18087,16,0
1452,1449504000,1.08166,1.08591,1.08046,1.08504,28978,16,0
1453,1449518400,1.08505,1.08594,1.08312,1.08363,12666,16,0
1454,1449532800,1.08364,1.08476,1.08293,1.08458,6461,16,0
1455,1449547200,1.08457,1.08599,1.08423,1.08599,6691,16,0
1456,1449561600,1.08597,1.08817,1.08523,1.0853,20645,16,0
1457,1449576000,1.08528,1.08957,1.08398,1.08933,24655,16,0
1458,1449590400,1.08934,1.08996,1.08651,1.08885,26351,16,0
1459,1449604800,1.08887,1.09018,1.0884,1.08906,13555,16,0
1460,1449619200,1.0891,1.08988,1.08785,1.0898,5469,16,0
1461,1449633600,1.08981,1.09204,1.08928,1.09067,7672,16,0
1462,1449648000,1.09066,1.09367,1.09055,1.09303,22126,16,0
1463,1449662400,1.09303,1.0975,1.0915300000000001,1.09708,22718,16,0
1464,1449676800,1.09709,1.10039,1.09495,1.10019,38469,16,0
1465,1449691200,1.10017,1.10423,1.0997,1.10243,27722,16,0
1466,1449705600,1.10244,1.10244,1.10056,1.10062,9970,16,0
1467,1449720000,1.10061,1.10134,1.10004,1.10007,6040,16,0
1468,1449734400,1.10007,1.10019,1.09605,1.09674,18799,16,0
1469,1449748800,1.09673,1.09718,1.09327,1.09703,27235,16,0
1470,1449763200,1.09703,1.09705,1.09243,1.09463,33076,16,0
1471,1449777600,1.09464,1.09559,1.09294,1.09396,12857,16,0
1472,1449792000,1.09397,1.09468,1.09257,1.09315,9888,16,0
1473,1449806400,1.09316,1.09434,1.09267,1.09364,4867,16,0
1474,1449820800,1.09363,1.09697,1.09344,1.09427,19989,16,0
1475,1449835200,1.09427,1.09772,1.0934,1.09516,29807,16,0
1476,1449849600,1.09517,1.10304,1.09511,1.09937,45034,16,0
1477,1449864000,1.09936,1.09986,1.09788,1.0991900000000001,15489,16,0
1478,1450051200,1.09828,1.09925,1.09666,1.09696,11825,16,0
1479,1450065600,1.09697,1.0973600000000001,1.09535,1.09638,9259,16,0
1480,1450080000,1.09636,1.09713,1.09448,1.09575,20745,16,0
1481,1450094400,1.09576,1.09903,1.0949200000000001,1.09857,27977,16,0
1482,1450108800,1.09856,1.10479,1.09764,1.10142,42634,16,0
1483,1450123200,1.10144,1.10236,1.09835,1.09904,17417,16,0
1484,1450137600,1.09904,1.1013,1.09884,1.10107,11563,16,0
1485,1450152000,1.10108,1.10295,1.10006,1.10269,7555,16,0
1486,1450166400,1.10269,1.10589,1.101,1.10247,23062,16,0
1487,1450180800,1.10245,1.10375,1.09698,1.09703,27957,16,0
1488,1450195200,1.09704,1.09737,1.09039,1.09233,35169,16,0
1489,1450209600,1.09232,1.09334,1.09082,1.09274,14404,16,0
1490,1450224000,1.0929,1.09452,1.0922,1.09414,7222,16,0
1491,1450238400,1.09415,1.0948,1.0931,1.09426,7912,16,0
1492,1450252800,1.09424,1.0958,1.09145,1.09208,24098,16,0
1493,1450267200,1.09208,1.09408,1.09118,1.09311,25183,14,0
1494,1450281600,1.0931,1.0951,1.09212,1.09254,27503,16,0
1495,1450296000,1.09253,1.10112,1.08872,1.09104,46697,16,0
1496,1450310400,1.09104,1.09132,1.08513,1.08514,13375,16,0
1497,1450324800,1.08514,1.08556,1.08312,1.08537,11772,16,0
1498,1450339200,1.08536,1.08773,1.08494,1.0854300000000001,23196,16,0
1499,1450353600,1.0854300000000001,1.08624,1.08306,1.08563,21237,16,0
1500,1450368000,1.08564,1.087,1.08018,1.08181,34222,16,0
1501,1450382400,1.0818,1.08267,1.08024,1.0824799999999999,13352,16,0
1502,1450396800,1.08249,1.0845,1.08239,1.08328,8350,16,0
1503,1450411200,1.08329,1.08531,1.08274,1.08508,19048,16,0
1504,1450425600,1.08509,1.08677,1.08041,1.08229,28977,16,0
1505,1450440000,1.08228,1.08458,1.08144,1.0816,24554,16,0
1506,1450454400,1.08159,1.08628,1.08078,1.08361,31763,16,0
1507,1450468800,1.08363,1.08738,1.08324,1.0866500000000001,13825,16,0
1508,1450656000,1.08514,1.0882,1.08457,1.08709,9593,16,0
1509,1450670400,1.08709,1.08741,1.08634,1.0872600000000001,7127,16,0
1510,1450684800,1.08727,1.08825,1.08499,1.08531,19590,16,0
1511,1450699200,1.08532,1.08971,1.08473,1.08958,19536,16,0
1512,1450713600,1.08957,1.09382,1.08823,1.09106,29861,16,0
1513,1450728000,1.09105,1.0929,1.0909,1.0914,9057,16,0
1514,1450742400,1.09138,1.0918,1.09051,1.09178,8155,16,0
1515,1450756800,1.09177,1.09223,1.09088,1.09091,6275,16,0
1516,1450771200,1.0909200000000001,1.09432,1.09016,1.09343,17620,16,0
1517,1450785600,1.09343,1.096,1.09255,1.0955300000000001,19444,16,0
1518,1450800000,1.09552,1.09833,1.09478,1.09697,26852,16,0
1519,1450814400,1.097,1.09701,1.09457,1.09556,8766,16,0
1520,1450828800,1.09557,1.09564,1.09403,1.09418,6943,16,0
1521,1450843200,1.09418,1.09471,1.0932,1.09393,4222,16,0
1522,1450857600,1.09393,1.09416,1.09138,1.09217,14897,16,0
1523,1450872000,1.09216,1.09338,1.08988,1.09001,15839,16,0
1524,1450886400,1.09,1.09127,1.0869,1.08811,21038,16,0
1525,1450900800,1.08811,1.09235,1.0879,1.0909,10098,16,0
1526,1450915200,1.09087,1.09206,1.09027,1.09158,6429,16,0
1527,1450929600,1.09156,1.09406,1.09156,1.0936,5596,16,0
1528,1450944000,1.0936,1.09671,1.09284,1.0959,9632,16,0
1529,1450958400,1.09591,1.09639,1.09314,1.09418,9981,16,0
1530,1450972800,1.09418,1.0961400000000001,1.09341,1.09494,11168,16,0
1531,1451260800,1.0950199999999999,1.09739,1.0948,1.09694,6163,16,0
1532,1451275200,1.09694,1.09778,1.09682,1.09739,4611,16,0
1533,1451289600,1.09739,1.09812,1.09551,1.09787,9413,16,0
1534,1451304000,1.09785,1.09917,1.09594,1.09738,11832,16,0
1535,1451318400,1.09739,1.09873,1.09575,1.09743,15499,16,0
1536,1451332800,1.09744,1.09794,1.0966,1.0966,5992,16,0
1537,1451347200,1.09661,1.09819,1.0965,1.09805,5779,16,0
1538,1451361600,1.09806,1.09818,1.09696,1.09728,3432,16,0
1539,1451376000,1.09729,1.09909,1.09593,1.09782,11985,16,0
1540,1451390400,1.09781,1.09796,1.09085,1.09216,15057,16,0
1541,1451404800,1.09219,1.09424,1.08983,1.09306,20141,16,0
1542,1451419200,1.09307,1.0941,1.09172,1.09186,9111,16,0
1543,1451433600,1.09186,1.09325,1.09182,1.09202,6720,16,0
1544,1451448000,1.09203,1.09352,1.09189,1.09288,3699,16,0
1545,1451462400,1.0929,1.0943,1.09256,1.09308,12224,16,0
1546,1451476800,1.09308,1.09351,1.09069,1.09336,15949,16,0
1547,1451491200,1.09338,1.09424,1.0901,1.09097,19011,16,0
1548,1451505600,1.09095,1.09364,1.09023,1.0930900000000001,10248,16,0
1549,1451520000,1.0931,1.09363,1.0921,1.09231,4260,16,0
1550,1451534400,1.0923,1.09344,1.09178,1.09253,3406,16,0
1551,1451548800,1.09253,1.09326,1.09138,1.09225,7526,16,0
1552,1451563200,1.09225,1.09241,1.08784,1.08867,14106,16,0
1553,1451577600,1.08867,1.09001,1.08521,1.08601,19593,16,0
1554,1451865600,1.08712,1.08719,1.08262,1.08589,9126,16,0
1555,1451880000,1.08592,1.09041,1.08576,1.08967,12549,16,0
1556,1451894400,1.08966,1.09457,1.08809,1.09283,25448,16,0
1557,1451908800,1.09282,1.09354,1.08446,1.0854,23551,16,0
1558,1451923200,1.08541,1.08622,1.07803,1.08172,32608,16,0
1559,1451937600,1.08173,1.08364,1.08119,1.08301,11366,16,0
1560,1451952000,1.08295,1.0838,1.08172,1.08236,8694,16,0
1561,1451966400,1.08238,1.08337,1.08141,1.08305,7071,16,0
1562,1451980800,1.08306,1.08359,1.07718,1.07731,20432,16,0
1563,1451995200,1.07731,1.07839,1.07384,1.07413,22977,16,0
1564,1452009600,1.07411,1.07566,1.07099,1.07447,24707,16,0
1565,1452024000,1.07446,1.07547,1.07325,1.07475,9882,16,0
1566,1452038400,1.07444,1.07722,1.07381,1.07605,10824,16,0
1567,1452052800,1.07606,1.07699,1.07405,1.07442,10897,16,0
1568,1452067200,1.07443,1.07542,1.07182,1.07336,20429,16,0
1569,1452081600,1.07335,1.07591,1.07132,1.07386,22231,16,0
1570,1452096000,1.07387,1.07664,1.07322,1.07539,25735,16,0
1571,1452110400,1.0754,1.07989,1.07468,1.078,19910,16,0
1572,1452124800,1.07801,1.08094,1.07729,1.08016,13766,16,0
1573,1452139200,1.08017,1.08288,1.07984,1.0826500000000001,11942,16,0
1574,1452153600,1.08264,1.08687,1.07703,1.0845,30061,16,0
1575,1452168000,1.0845,1.08738,1.08341,1.08579,26113,16,0
1576,1452182400,1.08579,1.0874,1.08254,1.08615,31439,16,0
1577,1452196800,1.08617,1.09394,1.08611,1.09311,21549,16,0
1578,1452211200,1.09316,1.09329,1.08709,1.08829,18164,16,0
1579,1452225600,1.08842,1.08899,1.08714,1.08774,10694,16,0
1580,1452240000,1.08773,1.0899,1.0854,1.08723,22067,16,0
1581,1452254400,1.08724,1.08765,1.08024,1.08413,26283,16,0
1582,1452268800,1.08403,1.09162,1.08331,1.08874,45296,16,0
1583,1452283200,1.08874,1.09294,1.08853,1.09249,16276,16,0
1584,1452470400,1.09173,1.09685,1.0917,1.09369,18303,16,0
1585,1452484800,1.0937000000000001,1.0937000000000001,1.09074,1.09174,8766,16,0
1586,1452499200,1.09174,1.09331,1.08716,1.08849,20289,16,0
1587,1452513600,1.0884800000000001,1.09094,1.08789,1.08805,20617,16,0
1588,1452528000,1.08804,1.08992,1.08472,1.08803,33306,16,0
1589,1452542400,1.08804,1.08979,1.08493,1.08581,15756,16,0
1590,1452556800,1.08581,1.0865,1.08402,1.08538,11506,16,0
1591,1452571200,1.08541,1.08839,1.08536,1.08751,9545,16,0
1592,1452585600,1.08749,1.08995,1.08537,1.0856,22819,16,0
1593,1452600000,1.08559,1.086,1.08323,1.08509,23232,16,0
1594,1452614400,1.08508,1.086,1.08189,1.08386,33457,16,0
1595,1452628800,1.08385,1.08768,1.08297,1.0857,17356,16,0
1596,1452643200,1.08571,1.08606,1.08194,1.08235,11505,16,0
1597,1452657600,1.08236,1.08342,1.08104,1.08287,11434,16,0
1598,1452672000,1.08287,1.08372,1.08045,1.08184,23163,16,0
1599,1452686400,1.08184,1.08308,1.08041,1.08301,20461,16,0
1600,1452700800,1.083,1.08814,1.08233,1.08495,33377,16,0
1601,1452715200,1.08496,1.08869,1.08438,1.08759,20093,16,0
1602,1452729600,1.0876,1.08949,1.08744,1.088,14734,16,0
1603,1452744000,1.088,1.08962,1.0875,1.08781,9758,16,0
1604,1452758400,1.08781,1.0936,1.08533,1.0901399999999999,27954,16,0
1605,1452772800,1.09013,1.09423,1.08816,1.08943,34474,16,0
1606,1452787200,1.08945,1.09169,1.08338,1.08606,39727,16,0
1607,1452801600,1.08606,1.08695,1.0846,1.08643,14067,16,0
1608,1452816000,1.08642,1.08783,1.08538,1.08716,10783,16,0
1609,1452830400,1.08717,1.08888,1.08677,1.08778,11229,16,0
1610,1452844800,1.08779,1.09171,1.08597,1.09043,28272,16,0
1611,1452859200,1.09043,1.09839,1.08891,1.09564,31127,16,0
1612,1452873600,1.09563,1.09825,1.09291,1.09506,46177,16,0
1613,1452888000,1.09507,1.09606,1.09047,1.09123,20980,16,0
1614,1453075200,1.09208,1.0927,1.08932,1.08977,14753,16,0
1615,1453089600,1.08977,1.09081,1.08864,1.08954,11066,16,0
1616,1453104000,1.08954,1.09086,1.08735,1.08987,23546,16,0
1617,1453118400,1.08987,1.09037,1.0884800000000001,1.0893,18860,16,0
1618,1453132800,1.08928,1.09001,1.08681,1.0890900000000001,14081,16,0
1619,1453147200,1.08908,1.08985,1.08854,1.08908,5288,16,0
1620,1453161600,1.08907,1.08965,1.08802,1.0886,8443,16,0
1621,1453176000,1.08863,1.09043,1.08784,1.08828,12165,16,0
1622,1453190400,1.08829,1.08882,1.08586,1.08715,20664,16,0
1623,1453204800,1.08715,1.08826,1.08592,1.08655,22235,16,0
1624,1453219200,1.08655,1.0930900000000001,1.08633,1.09265,33981,16,0
1625,1453233600,1.09264,1.09381,1.09044,1.09061,18365,16,0
1626,1453248000,1.09056,1.09327,1.09041,1.09228,12697,16,0
1627,1453262400,1.09232,1.0959699999999999,1.09193,1.09482,13574,16,0
1628,1453276800,1.09482,1.09752,1.09159,1.09227,30626,16,0
1629,1453291200,1.09226,1.09376,1.0890900000000001,1.09168,27697,16,0
1630,1453305600,1.09166,1.09356,1.08872,1.0922,37053,16,0
1631,1453320000,1.09219,1.09255,1.08764,1.08874,23543,16,0
1632,1453334400,1.0888,1.0894,1.08662,1.08703,15498,16,0
1633,1453348800,1.08702,1.08978,1.08687,1.0897000000000001,14401,16,0
1634,1453363200,1.08969,1.09204,1.0884800000000001,1.08899,29142,16,0
1635,1453377600,1.089,1.09202,1.0777,1.07905,33989,16,0
1636,1453392000,1.07904,1.08468,1.07788,1.08434,41797,16,0
1637,1453406400,1.08434,1.08998,1.08327,1.08721,27432,16,0
1638,1453420800,1.08721,1.08758,1.08392,1.08507,14498,16,0
1639,1453435200,1.08509,1.08511,1.0826500000000001,1.08305,14580,16,0
1640,1453449600,1.08304,1.08621,1.08124,1.08351,25658,16,0
1641,1453464000,1.0835,1.08446,1.07935,1.08136,22814,16,0
1642,1453478400,1.08137,1.0836999999999999,1.08028,1.08118,31960,16,0
1643,1453492800,1.08118,1.08138,1.07884,1.07957,11946,16,0
1644,1453680000,1.07904,1.0814,1.07884,1.08038,10291,16,0
1645,1453694400,1.08036,1.08183,1.07982,1.08165,9215,16,0
1646,1453708800,1.08164,1.08347,1.08051,1.08148,19614,16,0
1647,1453723200,1.08149,1.08368,1.0808,1.0832600000000001,19556,16,0
1648,1453737600,1.08325,1.08447,1.08229,1.08298,24522,16,0
1649,1453752000,1.08298,1.08561,1.0824,1.0849,10452,16,0
1650,1453766400,1.08476,1.08587,1.0843099999999999,1.08495,9215,15,0
1651,1453780800,1.08494,1.08567,1.08403,1.08454,7090,16,0
1652,1453795200,1.08454,1.0873599999999999,1.08334,1.08368,31467,14,0
1653,1453809600,1.08368,1.08417,1.0818,1.08254,30158,14,0
1654,1453824000,1.08255,1.08559,1.08217,1.08427,35795,14,0
1655,1453838400,1.08429,1.08694,1.08379,1.0866500000000001,14818,14,0
1656,1453852800,1.08698,1.08705,1.08498,1.08552,10657,14,0
1657,1453867200,1.0855299999999999,1.08695,1.08538,1.08593,13067,14,0
1658,1453881600,1.08594,1.0881,1.08519,1.08719,22907,14,0
1659,1453896000,1.08718,1.09112,1.08655,1.08945,22307,16,0
1660,1453910400,1.08946,1.08989,1.08613,1.08705,22680,16,0
1661,1453924800,1.08706,1.09157,1.08591,1.08922,27709,16,0
1662,1453939200,1.08924,1.09063,1.08847,1.08859,10139,16,0
1663,1453953600,1.08869,1.08962,1.08792,1.08836,7553,16,0
1664,1453968000,1.08837,1.09259,1.08689,1.09074,20256,16,0
1665,1453982400,1.09074,1.09328,1.08908,1.0918,24753,16,0
1666,1453996800,1.09179,1.0957,1.09037,1.09444,29214,16,0
1667,1454011200,1.09446,1.09668,1.09366,1.0939,13857,16,0
1668,1454025600,1.09391,1.0941,1.09275,1.0936,9297,16,0
1669,1454040000,1.09359,1.09479,1.08823,1.09116,29585,16,0
1670,1454054400,1.09115,1.09166,1.08843,1.09025,27173,16,0
1671,1454068800,1.09022,1.09251,1.08611,1.08628,25107,16,0
1672,1454083200,1.08627,1.08689,1.08092,1.08417,33227,16,0
1673,1454097600,1.08416,1.08416,1.08243,1.08299,10560,16,0
1674,1454284800,1.08306,1.08447,1.08138,1.0834,12279,0,0
1675,1454299200,1.08341,1.08514,1.08338,1.08459,8677,16,0
1676,1454313600,1.08459,1.08592,1.08403,1.08567,15340,16,0
1677,1454328000,1.08568,1.0886,1.08509,1.08804,19206,16,0
1678,1454342400,1.08804,1.0912,1.08743,1.08902,23502,16,0
1679,1454356800,1.08904,1.09056,1.0882,1.08871,10962,16,0
1680,1454371200,1.08871,1.09064,1.08842,1.08976,8130,16,0
